user_id,item_id
2641,20
2641,4
2642,10
2642,7
2642,8
2642,18
2642,4
2642,20
2643,10
2643,7
2643,5
2644,10
2644,7
2644,8
2644,1
2644,15
2644,6
2644,13
2644,16
2644,20
2644,17
2644,22
2644,23
2644,23
2644,23
2644,21
2644,21
2644,21
2644,21
2644,21
2644,12
2644,15
2644,13
2644,16
2644,21
2644,21
2644,21
2644,21
2644,21
2644,21
2644,21
2644,21
2644,4
2644,12
2644,21
2645,10
2645,7
2645,8
2645,1
2645,6
2645,15
2645,13
2645,16
2645,20
2645,4
2645,12
2645,22
2646,10
2646,7
2646,8
2646,20
2646,20
2646,20
2646,1
2646,6
2646,15
2646,13
2646,16
2646,20
2646,22
2646,17
2646,22
2646,23
2646,11
2646,2
2646,3
2646,9
2646,23
2647,10
2647,7
2647,8
2647,5
2647,20
2648,10
2648,7
2648,8
2648,1
2648,6
2648,15
2648,13
2648,16
2648,20
2648,22
2648,17
2648,22
2648,23
2648,2
2648,3
2648,9
2648,11
2648,23
2649,10
2649,7
2649,8
2649,4
2649,20
2650,10
2650,7
2650,8
2650,20
2650,1
2650,15
2650,6
2650,13
2650,16
2650,20
2650,22
2650,22
2650,22
2650,4
2650,12
2651,10
2651,7
2651,5
2652,10
2652,7
2652,8
2652,1
2652,6
2652,15
2652,13
2652,16
2652,20
2652,17
2652,22
2652,23
2652,5
2652,14
2652,23
2653,10
2653,7
2653,5
2654,10
2654,7
2654,5
2654,18
2655,10
2655,7
2655,5
2656,10
2656,7
2656,8
2656,20
2656,1
2656,6
2656,15
2656,13
2656,16
2656,20
2656,22
2656,22
2656,22
2656,22
2656,22
2656,22
2656,22
2656,22
2656,4
2656,12
2656,22
2657,10
2657,7
2657,8
2657,20
2657,1
2657,6
2657,15
2657,13
2657,16
2657,20
2657,12
2657,15
2657,13
2657,16
2657,22
2657,22
2657,22
2657,22
2657,22
2657,22
2657,22
2657,22
2657,22
2657,22
2657,22
2657,22
2657,22
2657,22
2657,17
2657,22
2657,12
2657,15
2657,13
2657,16
2657,23
2657,21
2657,21
2657,21
2657,21
2657,17
2657,21
2657,3
2657,11
2657,2
2657,9
2657,23
2658,10
2658,7
2658,8
2658,1
2658,6
2658,15
2658,13
2658,16
2658,20
2658,22
2658,22
2658,17
2658,22
2658,23
2658,21
2658,21
2658,21
2658,21
2658,21
2658,21
2658,21
2658,23
2658,23
2658,2
2658,3
2658,9
2658,11
2658,23
2659,10
2659,7
2659,8
2659,1
2659,6
2659,15
2659,13
2659,16
2659,20
2659,22
2659,17
2659,22
2659,23
2659,21
2659,21
2659,21
2659,3
2659,9
2659,11
2659,2
2659,23
2660,10
2660,7
2660,8
2660,1
2660,6
2660,15
2660,13
2660,16
2660,20
2660,22
2660,4
2660,12
2660,22
2661,10
2661,7
2661,5
2662,10
2662,7
2662,18
2662,8
2662,18
2662,20
2662,20
2662,20
2662,20
2662,20
2662,20
2662,20
2662,20
2662,20
2662,20
2662,20
2662,20
2662,20
2662,4
2663,10
2663,7
2663,8
2663,20
2663,1
2663,6
2663,15
2663,13
2663,16
2663,20
2663,22
2663,22
2663,22
2663,22
2663,22
2663,12
2663,15
2663,13
2663,16
2663,22
2663,17
2663,22
2663,5
2663,14
2663,23
2664,10
2664,7
2664,5
2665,10
2665,7
2665,8
2665,18
2665,1
2665,6
2665,15
2665,13
2665,16
2665,20
2665,22
2665,22
2665,22
2665,22
2665,22
2665,17
2665,22
2665,5
2665,14
2665,23
2666,10
2666,7
2666,5
2666,18
2667,10
2667,7
2667,8
2667,20
2667,20
2667,1
2667,6
2667,15
2667,13
2667,16
2667,20
2667,22
2667,5
2667,14
2667,22
2668,10
2668,7
2668,8
2668,18
2668,20
2668,5
2668,20
2669,10
2669,7
2669,8
2669,18
2669,1
2669,6
2669,15
2669,13
2669,16
2669,20
2669,22
2669,17
2669,22
2669,3
2669,11
2669,2
2669,9
2669,23
2670,10
2670,7
2670,8
2670,18
2670,5
2670,20
2671,10
2671,7
2671,5
2672,10
2672,7
2672,8
2672,1
2672,15
2672,6
2672,13
2672,16
2672,20
2672,12
2672,15
2672,13
2672,16
2672,22
2672,22
2672,17
2672,22
2672,2
2672,3
2672,9
2672,11
2672,23
2673,10
2673,7
2673,5
2674,10
2674,7
2674,8
2674,20
2674,20
2674,20
2674,20
2674,20
2674,1
2674,6
2674,15
2674,13
2674,16
2674,20
2674,22
2674,17
2674,22
2674,23
2674,23
2674,21
2674,21
2674,21
2674,12
2674,15
2674,13
2674,16
2674,21
2674,21
2674,21
2674,21
2674,17
2674,21
2674,2
2674,3
2674,9
2674,11
2674,23
2675,10
2675,7
2675,8
2675,1
2675,6
2675,15
2675,13
2675,16
2675,20
2675,17
2675,22
2675,23
2675,23
2675,21
2675,21
2675,21
2675,2
2675,3
2675,9
2675,11
2675,23
2676,10
2676,7
2676,18
2676,8
2676,18
2676,5
2676,20
2677,10
2677,7
2677,5
2677,18
2678,10
2678,7
2678,8
2678,20
2678,20
2678,1
2678,6
2678,15
2678,13
2678,16
2678,20
2678,12
2678,15
2678,13
2678,16
2678,22
2678,22
2678,22
2678,22
2678,4
2678,12
2678,22
2679,10
2679,7
2679,8
2679,1
2679,6
2679,15
2679,13
2679,16
2679,20
2679,22
2679,22
2679,17
2679,22
2679,23
2679,23
2679,21
2679,21
2679,21
2679,21
2679,21
2679,21
2679,2
2679,3
2679,9
2679,11
2679,23
2680,10
2680,7
2680,5
2681,10
2681,7
2681,8
2681,1
2681,6
2681,15
2681,13
2681,16
2681,20
2681,17
2681,22
2681,23
2681,23
2681,4
2681,12
2681,23
2682,10
2682,7
2682,8
2682,18
2682,20
2682,20
2682,20
2682,1
2682,15
2682,6
2682,13
2682,16
2682,20
2682,22
2682,22
2682,22
2682,22
2682,22
2682,17
2682,22
2682,12
2682,15
2682,13
2682,16
2682,23
2682,21
2682,21
2682,17
2682,21
2682,2
2682,3
2682,9
2682,11
2682,23
2683,10
2683,7
2683,8
2683,20
2683,20
2683,20
2683,20
2683,20
2683,20
2683,1
2683,15
2683,6
2683,13
2683,16
2683,20
2683,22
2683,12
2683,15
2683,13
2683,16
2683,22
2683,22
2683,22
2683,22
2683,22
2683,22
2683,22
2683,22
2683,22
2683,22
2683,22
2683,22
2683,22
2683,22
2683,22
2683,22
2683,22
2683,12
2683,15
2683,13
2683,16
2683,22
2683,22
2683,22
2683,22
2683,22
2683,22
2683,22
2683,4
2683,12
2683,22
2684,10
2684,7
2684,8
2684,20
2684,20
2684,1
2684,15
2684,6
2684,13
2684,16
2684,20
2684,22
2684,17
2684,22
2684,3
2684,11
2684,2
2684,9
2684,23
2685,10
2685,7
2685,5
2686,10
2686,7
2686,8
2686,20
2686,20
2686,20
2686,20
2686,20
2686,20
2686,20
2686,1
2686,6
2686,15
2686,13
2686,16
2686,20
2686,12
2686,15
2686,13
2686,16
2686,22
2686,22
2686,22
2686,22
2686,22
2686,22
2686,22
2686,22
2686,12
2686,15
2686,13
2686,16
2686,22
2686,22
2686,12
2686,15
2686,13
2686,16
2686,22
2686,22
2686,22
2686,22
2686,22
2686,22
2686,22
2686,22
2686,22
2686,22
2686,4
2686,12
2687,10
2687,7
2687,8
2687,20
2687,1
2687,6
2687,15
2687,13
2687,16
2687,20
2687,22
2687,17
2687,22
2687,23
2687,5
2687,14
2687,23
2688,10
2688,7
2688,5
2689,10
2689,7
2689,5
2689,18
2690,10
2690,7
2690,8
2690,1
2690,6
2690,15
2690,13
2690,16
2690,20
2690,17
2690,22
2690,23
2690,21
2690,21
2690,21
2690,2
2690,3
2690,9
2690,11
2690,23
2691,10
2691,7
2691,5
2692,10
2692,7
2692,8
2692,20
2692,20
2692,20
2692,20
2692,20
2692,20
2692,20
2692,20
2692,20
2692,20
2692,20
2692,20
2692,20
2692,20
2692,1
2692,4
2692,20
2693,10
2693,7
2693,5
2693,18
2694,10
2694,7
2694,8
2694,1
2694,6
2694,15
2694,13
2694,16
2694,20
2694,22
2694,22
2694,22
2694,17
2694,22
2694,3
2694,11
2694,2
2694,9
2694,23
2695,10
2695,7
2695,8
2695,20
2695,20
2695,20
2695,1
2695,6
2695,15
2695,13
2695,16
2695,20
2695,12
2695,15
2695,13
2695,16
2695,22
2695,22
2695,22
2695,22
2695,4
2695,12
2695,22
2696,10
2696,7
2696,8
2696,1
2696,6
2696,15
2696,13
2696,16
2696,20
2696,17
2696,22
2696,11
2696,2
2696,3
2696,9
2696,23
2697,10
2697,7
2697,5
2698,10
2698,7
2698,5
2698,18
2699,10
2699,7
2699,8
2699,20
2699,1
2699,6
2699,15
2699,13
2699,16
2699,20
2699,22
2699,12
2699,15
2699,13
2699,16
2699,22
2699,22
2699,22
2699,12
2699,15
2699,13
2699,16
2699,22
2699,22
2699,17
2699,22
2699,11
2699,2
2699,3
2699,9
2699,23
2700,10
2700,7
2700,5
2701,10
2701,7
2701,8
2701,18
2701,20
2701,20
2701,1
2701,20
2701,15
2701,6
2701,13
2701,16
2701,20
2701,12
2701,15
2701,13
2701,16
2701,22
2701,22
2701,22
2701,22
2701,22
2701,22
2701,22
2701,12
2701,15
2701,13
2701,16
2701,22
2701,22
2701,22
2701,22
2701,22
2701,22
2701,17
2701,22
2701,23
2701,12
2701,15
2701,13
2701,16
2701,23
2701,3
2701,11
2701,2
2701,9
2701,21
2702,10
2702,7
2702,5
2702,18
2703,10
2703,7
2703,8
2703,18
2703,20
2703,20
2703,4
2703,20
2704,10
2704,7
2704,8
2704,20
2704,1
2704,6
2704,15
2704,13
2704,16
2704,20
2704,12
2704,15
2704,13
2704,16
2704,22
2704,22
2704,22
2704,4
2704,12
2704,22
2705,10
2705,7
2705,5
2706,10
2706,7
2706,5
2706,18
2707,10
2707,7
2707,5
2707,18
2708,10
2708,7
2708,5
2708,18
2709,10
2709,7
2709,8
2709,20
2709,20
2709,5
2709,20
2710,10
2710,7
2710,5
2711,10
2711,7
2711,8
2711,20
2711,20
2711,20
2711,20
2711,20
2711,20
2711,20
2711,20
2711,20
2711,20
2711,20
2711,5
2711,20
2712,10
2712,7
2712,5
2712,18
2713,10
2713,7
2713,5
2714,10
2714,7
2714,8
2714,20
2714,20
2714,20
2714,20
2714,20
2714,20
2714,20
2714,4
2714,20
2715,10
2715,7
2715,5
2715,18
2716,10
2716,7
2716,5
2717,10
2717,7
2717,8
2717,1
2717,6
2717,15
2717,13
2717,16
2717,20
2717,17
2717,22
2717,23
2717,23
2717,21
2717,21
2717,21
2717,2
2717,3
2717,9
2717,11
2717,23
2718,10
2718,7
2718,8
2718,20
2718,20
2718,20
2718,20
2718,20
2718,1
2718,6
2718,15
2718,13
2718,16
2718,20
2718,22
2718,22
2718,22
2718,22
2718,22
2718,17
2718,22
2718,23
2718,23
2718,21
2718,21
2718,21
2718,21
2718,21
2718,21
2718,23
2718,21
2718,21
2718,5
2718,14
2718,23
2719,10
2719,7
2719,8
2719,20
2719,1
2719,6
2719,15
2719,13
2719,16
2719,20
2719,17
2719,22
2719,23
2719,21
2719,21
2719,21
2719,21
2719,21
2719,21
2719,23
2719,23
2719,11
2719,2
2719,3
2719,9
2719,23
2720,10
2720,7
2720,5
2721,10
2721,7
2721,18
2721,5
2721,18
2722,10
2722,7
2722,8
2722,20
2722,20
2722,4
2722,20
2723,10
2723,7
2723,8
2723,1
2723,20
2723,4
2723,20
2724,10
2724,7
2724,5
2724,18
2725,10
2725,7
2725,5
2726,10
2726,7
2726,8
2726,20
2726,20
2726,1
2726,6
2726,15
2726,13
2726,16
2726,20
2726,17
2726,22
2726,23
2726,23
2726,21
2726,21
2726,21
2726,21
2726,21
2726,23
2726,23
2726,21
2726,3
2726,11
2726,2
2726,9
2726,23
2727,10
2727,7
2727,8
2727,18
2727,20
2727,20
2727,20
2727,20
2727,5
2727,20
2728,10
2728,7
2728,5
2728,18
2729,10
2729,7
2729,8
2729,20
2729,20
2729,20
2729,1
2729,6
2729,15
2729,13
2729,16
2729,20
2729,22
2729,17
2729,22
2729,3
2729,11
2729,2
2729,9
2729,23
2730,10
2730,7
2730,8
2730,1
2730,20
2730,6
2730,15
2730,13
2730,16
2730,20
2730,12
2730,15
2730,13
2730,16
2730,22
2730,22
2730,12
2730,15
2730,13
2730,16
2730,22
2730,12
2730,15
2730,13
2730,16
2730,22
2730,22
2730,22
2730,17
2730,22
2730,23
2730,23
2730,23
2730,21
2730,21
2730,21
2730,21
2730,21
2730,21
2730,5
2730,14
2730,21
2731,10
2731,7
2731,8
2731,20
2731,20
2731,20
2731,20
2731,20
2731,1
2731,6
2731,15
2731,13
2731,16
2731,20
2731,12
2731,15
2731,13
2731,16
2731,22
2731,22
2731,22
2731,22
2731,22
2731,17
2731,22
2731,23
2731,23
2731,23
2731,21
2731,21
2731,21
2731,21
2731,23
2731,23
2731,3
2731,11
2731,2
2731,9
2731,23
2732,10
2732,7
2732,8
2732,20
2732,5
2732,20
2733,10
2733,7
2733,18
2733,18
2733,8
2733,18
2733,1
2733,6
2733,15
2733,13
2733,16
2733,20
2733,22
2733,22
2733,4
2733,12
2733,22
2734,10
2734,7
2734,8
2734,20
2734,20
2734,1
2734,6
2734,15
2734,13
2734,16
2734,20
2734,12
2734,15
2734,13
2734,16
2734,22
2734,22
2734,17
2734,22
2734,11
2734,2
2734,3
2734,9
2734,23
2735,10
2735,7
2735,5
2736,10
2736,7
2736,8
2736,20
2736,20
2736,20
2736,20
2736,1
2736,6
2736,15
2736,13
2736,16
2736,20
2736,22
2736,22
2736,22
2736,22
2736,22
2736,22
2736,22
2736,22
2736,22
2736,4
2736,12
2737,10
2737,7
2737,8
2737,1
2737,15
2737,6
2737,13
2737,16
2737,20
2737,22
2737,17
2737,22
2737,3
2737,9
2737,11
2737,2
2737,23
2738,10
2738,7
2738,8
2738,5
2738,20
2739,10
2739,7
2739,8
2739,18
2739,20
2739,20
2739,20
2739,20
2739,20
2739,20
2739,20
2739,20
2739,1
2739,6
2739,15
2739,13
2739,16
2739,20
2739,22
2739,22
2739,22
2739,22
2739,22
2739,22
2739,22
2739,22
2739,4
2739,12
2739,22
2740,10
2740,7
2740,8
2740,18
2740,1
2740,6
2740,15
2740,13
2740,16
2740,20
2740,22
2740,22
2740,17
2740,22
2740,23
2740,23
2740,23
2740,5
2740,14
2740,23
2741,10
2741,7
2741,8
2741,1
2741,4
2741,20
2742,10
2742,7
2742,8
2742,1
2742,6
2742,15
2742,13
2742,16
2742,20
2742,22
2742,22
2742,22
2742,17
2742,22
2742,2
2742,3
2742,9
2742,11
2742,23
2743,10
2743,7
2743,8
2743,18
2743,1
2743,6
2743,15
2743,13
2743,16
2743,20
2743,22
2743,17
2743,22
2743,23
2743,21
2743,21
2743,21
2743,21
2743,21
2743,21
2743,21
2743,21
2743,2
2743,3
2743,9
2743,11
2743,21
2744,10
2744,7
2744,5
2744,18
2745,10
2745,7
2745,5
2745,18
2746,10
2746,7
2746,8
2746,1
2746,6
2746,15
2746,13
2746,16
2746,20
2746,22
2746,22
2746,22
2746,22
2746,22
2746,22
2746,22
2746,4
2746,12
2747,10
2747,7
2747,8
2747,1
2747,6
2747,15
2747,13
2747,16
2747,20
2747,22
2747,22
2747,22
2747,22
2747,22
2747,17
2747,22
2747,12
2747,15
2747,13
2747,16
2747,23
2747,11
2747,2
2747,3
2747,9
2747,21
2748,10
2748,7
2748,8
2748,20
2748,20
2748,20
2748,20
2748,1
2748,6
2748,15
2748,13
2748,16
2748,20
2748,22
2748,22
2748,17
2748,22
2748,23
2748,23
2748,21
2748,21
2748,21
2748,23
2748,21
2748,21
2748,21
2748,21
2748,21
2748,23
2748,23
2748,2
2748,3
2748,9
2748,11
2748,23
2749,10
2749,7
2749,8
2749,20
2749,1
2749,6
2749,15
2749,13
2749,16
2749,20
2749,22
2749,17
2749,22
2749,23
2749,23
2749,21
2749,21
2749,21
2749,21
2749,21
2749,21
2749,21
2749,21
2749,21
2749,21
2749,21
2749,21
2749,21
2749,21
2749,21
2749,21
2749,21
2749,21
2749,21
2749,21
2749,21
2749,21
2749,21
2749,21
2749,21
2749,21
2749,21
2749,21
2749,21
2749,21
2749,21
2749,21
2749,21
2749,21
2749,21
2749,21
2749,21
2749,21
2749,21
2749,21
2749,21
2749,21
2749,21
2749,21
2749,21
2749,21
2749,21
2749,21
2749,4
2749,12
2749,21
2750,10
2750,7
2750,5
2750,18
2751,10
2751,7
2751,5
2751,18
2752,10
2752,7
2752,8
2752,20
2752,5
2752,20
2753,10
2753,7
2753,5
2753,18
2754,10
2754,7
2754,8
2754,18
2754,20
2754,5
2754,20
2755,10
2755,7
2755,8
2755,20
2755,1
2755,6
2755,15
2755,13
2755,16
2755,20
2755,22
2755,22
2755,22
2755,17
2755,22
2755,23
2755,2
2755,3
2755,9
2755,11
2755,23
2756,10
2756,7
2756,8
2756,1
2756,6
2756,15
2756,13
2756,16
2756,20
2756,22
2756,22
2756,22
2756,22
2756,4
2756,12
2756,22
2757,10
2757,7
2757,5
2758,10
2758,7
2758,8
2758,1
2758,6
2758,15
2758,13
2758,16
2758,20
2758,22
2758,22
2758,17
2758,22
2758,5
2758,14
2758,23
2759,10
2759,7
2759,5
2760,10
2760,7
2760,5
2760,18
2761,10
2761,7
2761,8
2761,1
2761,6
2761,15
2761,13
2761,16
2761,20
2761,22
2761,22
2761,22
2761,22
2761,22
2761,22
2761,22
2761,4
2761,12
2762,10
2762,7
2762,8
2762,18
2762,20
2762,20
2762,1
2762,6
2762,15
2762,13
2762,16
2762,20
2762,22
2762,22
2762,22
2762,22
2762,22
2762,22
2762,22
2762,4
2762,12
2762,22
2763,10
2763,7
2763,5
2763,18
2764,10
2764,7
2764,8
2764,20
2764,20
2764,1
2764,6
2764,15
2764,13
2764,16
2764,20
2764,4
2764,12
2764,22
2765,10
2765,7
2765,5
2766,10
2766,7
2766,8
2766,18
2766,20
2766,20
2766,20
2766,20
2766,20
2766,20
2766,20
2766,20
2766,20
2766,5
2766,20
2767,10
2767,7
2767,18
2767,5
2767,18
2768,10
2768,7
2768,5
2769,10
2769,7
2769,5
2770,10
2770,7
2770,8
2770,18
2770,20
2770,20
2770,20
2770,20
2770,4
2771,10
2771,7
2771,8
2771,20
2771,1
2771,6
2771,15
2771,13
2771,16
2771,20
2771,22
2771,22
2771,22
2771,17
2771,22
2771,23
2771,23
2771,11
2771,2
2771,3
2771,9
2771,23
2772,10
2772,7
2772,5
2773,10
2773,7
2773,5
2774,10
2774,7
2774,8
2774,18
2774,1
2774,15
2774,6
2774,13
2774,16
2774,20
2774,12
2774,15
2774,13
2774,16
2774,22
2774,4
2774,12
2774,22
2775,10
2775,7
2775,8
2775,20
2775,20
2775,20
2775,5
2775,20
2776,10
2776,7
2776,5
2777,10
2777,7
2777,8
2777,18
2777,4
2777,20
2778,10
2778,7
2778,5
2779,10
2779,7
2779,5
2780,10
2780,7
2780,8
2780,20
2780,20
2780,20
2780,1
2780,6
2780,15
2780,13
2780,16
2780,20
2780,12
2780,15
2780,13
2780,16
2780,22
2780,22
2780,22
2780,22
2780,22
2780,22
2780,22
2780,22
2780,22
2780,22
2780,4
2780,12
2781,10
2781,7
2781,5
2782,10
2782,7
2782,5
2782,18
2783,10
2783,7
2783,8
2783,20
2783,1
2783,6
2783,15
2783,13
2783,16
2783,20
2783,22
2783,12
2783,15
2783,13
2783,16
2783,22
2783,22
2783,17
2783,22
2783,11
2783,2
2783,3
2783,9
2783,23
2784,10
2784,7
2784,8
2784,20
2784,1
2784,6
2784,15
2784,13
2784,16
2784,20
2784,17
2784,22
2784,23
2784,11
2784,2
2784,3
2784,9
2784,23
2785,10
2785,7
2785,8
2785,18
2785,1
2785,6
2785,15
2785,13
2785,16
2785,20
2785,12
2785,15
2785,13
2785,16
2785,22
2785,22
2785,22
2785,22
2785,17
2785,22
2785,23
2785,21
2785,21
2785,21
2785,21
2785,21
2785,4
2785,12
2785,21
2786,10
2786,7
2786,8
2786,1
2786,6
2786,15
2786,13
2786,16
2786,20
2786,22
2786,22
2786,22
2786,22
2786,22
2786,22
2786,22
2786,12
2786,15
2786,13
2786,16
2786,22
2786,22
2786,17
2786,22
2786,23
2786,21
2786,21
2786,21
2786,21
2786,23
2786,23
2786,11
2786,2
2786,3
2786,9
2786,23
2787,10
2787,7
2787,8
2787,20
2787,1
2787,6
2787,15
2787,13
2787,16
2787,20
2787,22
2787,22
2787,12
2787,15
2787,13
2787,16
2787,22
2787,22
2787,4
2787,12
2787,22
2788,10
2788,7
2788,5
2789,10
2789,7
2789,8
2789,20
2789,1
2789,6
2789,15
2789,13
2789,16
2789,20
2789,22
2789,22
2789,22
2789,12
2789,15
2789,13
2789,16
2789,22
2789,22
2789,22
2789,22
2789,22
2789,22
2789,22
2789,22
2789,22
2789,22
2789,22
2789,22
2789,22
2789,22
2789,22
2789,22
2789,22
2789,22
2789,22
2789,22
2789,4
2789,12
2790,10
2790,7
2790,18
2790,8
2790,18
2790,20
2790,20
2790,20
2790,20
2790,20
2790,20
2790,20
2790,20
2790,20
2790,20
2790,20
2790,20
2790,4
2791,10
2791,7
2791,8
2791,18
2791,20
2791,20
2791,20
2791,20
2791,20
2791,20
2791,20
2791,20
2791,20
2791,20
2791,20
2791,20
2791,4
2792,10
2792,7
2792,5
2793,10
2793,7
2793,8
2793,1
2793,6
2793,15
2793,13
2793,16
2793,20
2793,22
2793,22
2793,12
2793,15
2793,13
2793,16
2793,22
2793,22
2793,17
2793,22
2793,11
2793,2
2793,3
2793,9
2793,23
2794,10
2794,7
2794,8
2794,4
2794,20
2795,10
2795,7
2795,5
2795,18
2796,10
2796,7
2796,5
2797,10
2797,7
2797,8
2797,1
2797,15
2797,6
2797,13
2797,16
2797,20
2797,22
2797,12
2797,15
2797,13
2797,16
2797,22
2797,22
2797,12
2797,15
2797,13
2797,16
2797,22
2797,22
2797,22
2797,22
2797,22
2797,22
2797,17
2797,22
2797,23
2797,21
2797,21
2797,21
2797,21
2797,21
2797,21
2797,21
2797,21
2797,21
2797,21
2797,21
2797,21
2797,23
2797,23
2797,21
2797,21
2797,21
2797,21
2797,23
2797,21
2797,21
2797,21
2797,21
2797,21
2797,21
2797,21
2797,21
2797,21
2797,23
2797,2
2797,3
2797,9
2797,11
2797,23
2798,10
2798,7
2798,8
2798,20
2798,20
2798,1
2798,6
2798,15
2798,13
2798,16
2798,20
2798,22
2798,17
2798,22
2798,5
2798,14
2798,23
2799,10
2799,7
2799,5
2800,10
2800,7
2800,8
2800,20
2800,20
2800,1
2800,6
2800,15
2800,13
2800,16
2800,20
2800,17
2800,22
2800,23
2800,21
2800,21
2800,21
2800,11
2800,2
2800,3
2800,9
2800,23
2801,10
2801,7
2801,8
2801,20
2801,20
2801,1
2801,6
2801,15
2801,13
2801,16
2801,20
2801,22
2801,17
2801,22
2801,23
2801,3
2801,11
2801,2
2801,9
2801,23
2802,10
2802,7
2802,5
2802,18
2803,10
2803,7
2803,8
2803,18
2803,20
2803,20
2803,20
2803,20
2803,20
2803,20
2803,20
2803,20
2803,20
2803,4
2803,20
2804,10
2804,7
2804,5
2804,18
2805,10
2805,7
2805,5
2806,10
2806,7
2806,8
2806,18
2806,5
2806,20
2807,10
2807,7
2807,5
2808,10
2808,7
2808,8
2808,1
2808,15
2808,6
2808,13
2808,16
2808,20
2808,22
2808,22
2808,22
2808,22
2808,22
2808,4
2808,12
2808,22
2809,10
2809,7
2809,5
2810,10
2810,7
2810,8
2810,20
2810,20
2810,20
2810,20
2810,20
2810,20
2810,20
2810,20
2810,4
2811,10
2811,7
2811,8
2811,1
2811,15
2811,6
2811,13
2811,16
2811,20
2811,22
2811,22
2811,17
2811,22
2811,23
2811,21
2811,21
2811,21
2811,11
2811,2
2811,3
2811,9
2811,23
2812,10
2812,7
2812,8
2812,1
2812,6
2812,15
2812,13
2812,16
2812,20
2812,22
2812,22
2812,22
2812,22
2812,17
2812,22
2812,23
2812,23
2812,5
2812,14
2812,23
2813,10
2813,7
2813,8
2813,1
2813,6
2813,15
2813,13
2813,16
2813,20
2813,22
2813,12
2813,15
2813,13
2813,16
2813,22
2813,22
2813,12
2813,15
2813,13
2813,16
2813,22
2813,22
2813,22
2813,17
2813,22
2813,23
2813,21
2813,21
2813,21
2813,23
2813,21
2813,21
2813,21
2813,21
2813,21
2813,21
2813,21
2813,3
2813,11
2813,2
2813,9
2813,23
2814,10
2814,7
2814,18
2814,8
2814,18
2814,5
2814,20
2815,10
2815,7
2815,18
2815,5
2815,18
2816,10
2816,7
2816,8
2816,20
2816,20
2816,20
2816,1
2816,6
2816,15
2816,13
2816,16
2816,20
2816,22
2816,22
2816,4
2816,12
2816,22
2817,10
2817,7
2817,18
2817,18
2817,18
2817,18
2817,18
2817,5
2817,18
2818,10
2818,7
2818,5
2819,10
2819,7
2819,8
2819,18
2819,20
2819,20
2819,20
2819,20
2819,20
2819,20
2819,20
2819,20
2819,20
2819,20
2819,20
2819,20
2819,20
2819,20
2819,1
2819,6
2819,15
2819,13
2819,16
2819,20
2819,22
2819,22
2819,22
2819,22
2819,22
2819,22
2819,22
2819,22
2819,12
2819,15
2819,13
2819,16
2819,22
2819,22
2819,22
2819,17
2819,22
2819,23
2819,21
2819,21
2819,21
2819,21
2819,21
2819,21
2819,21
2819,21
2819,21
2819,21
2819,3
2819,11
2819,2
2819,9
2819,23
2820,10
2820,7
2820,18
2820,8
2820,18
2820,1
2820,6
2820,15
2820,13
2820,16
2820,20
2820,22
2820,22
2820,4
2820,12
2820,22
2821,10
2821,7
2821,5
2822,10
2822,7
2822,18
2822,8
2822,18
2822,5
2822,20
2823,10
2823,7
2823,5
2823,18
2824,10
2824,7
2824,8
2824,18
2824,20
2824,20
2824,20
2824,20
2824,20
2824,20
2824,20
2824,1
2824,6
2824,15
2824,13
2824,16
2824,20
2824,12
2824,15
2824,13
2824,16
2824,22
2824,22
2824,22
2824,22
2824,22
2824,22
2824,22
2824,22
2824,22
2824,22
2824,22
2824,22
2824,22
2824,22
2824,22
2824,22
2824,22
2824,4
2824,12
2825,10
2825,7
2825,5
2826,10
2826,7
2826,8
2826,20
2826,20
2826,20
2826,20
2826,20
2826,20
2826,20
2826,20
2826,20
2826,20
2826,4
2827,10
2827,7
2827,8
2827,20
2827,1
2827,6
2827,15
2827,13
2827,16
2827,20
2827,22
2827,17
2827,22
2827,23
2827,21
2827,21
2827,21
2827,23
2827,21
2827,21
2827,21
2827,21
2827,21
2827,21
2827,21
2827,21
2827,23
2827,4
2827,12
2827,21
2828,10
2828,7
2828,8
2828,20
2828,20
2828,20
2828,1
2828,6
2828,15
2828,13
2828,16
2828,20
2828,22
2828,22
2828,22
2828,22
2828,22
2828,22
2828,22
2828,22
2828,22
2828,22
2828,4
2828,12
2828,22
2829,10
2829,7
2829,5
2830,10
2830,7
2830,8
2830,18
2830,20
2830,1
2830,6
2830,15
2830,13
2830,16
2830,20
2830,12
2830,15
2830,13
2830,16
2830,22
2830,22
2830,22
2830,4
2830,12
2830,22
2831,10
2831,7
2831,8
2831,20
2831,20
2831,20
2831,20
2831,20
2831,20
2831,20
2831,20
2831,20
2831,20
2831,20
2831,4
2832,10
2832,7
2832,8
2832,18
2832,20
2832,1
2832,6
2832,15
2832,13
2832,16
2832,20
2832,12
2832,15
2832,13
2832,16
2832,22
2832,22
2832,22
2832,17
2832,22
2832,23
2832,21
2832,21
2832,21
2832,21
2832,21
2832,21
2832,21
2832,3
2832,9
2832,11
2832,2
2832,23
2833,10
2833,7
2833,8
2833,20
2833,1
2833,6
2833,15
2833,13
2833,16
2833,20
2833,22
2833,22
2833,17
2833,22
2833,23
2833,23
2833,11
2833,2
2833,3
2833,9
2833,23
2834,10
2834,7
2834,8
2834,20
2834,1
2834,6
2834,15
2834,13
2834,16
2834,20
2834,4
2834,12
2834,22
2835,10
2835,7
2835,5
2836,10
2836,7
